"assemblage","sequencing_depth","Method","expected_asvs","timepoint","hydro_group","samples","total_reads","observed_asvs_pooled"
"D30__Ctrl",2000,"Rarefaction",29.5340394346035,"D30","Ctrl",15,858230,49
"D30__Ctrl",3000,"Rarefaction",31.5395692708658,"D30","Ctrl",15,858230,49
"D30__Ctrl",4000,"Rarefaction",32.8574746343017,"D30","Ctrl",15,858230,49
"D30__Ctrl",5000,"Rarefaction",33.8194051210242,"D30","Ctrl",15,858230,49
"D30__Ctrl",6000,"Rarefaction",34.5698940056913,"D30","Ctrl",15,858230,49
"D30__Ctrl",7000,"Rarefaction",35.1829822193918,"D30","Ctrl",15,858230,49
"D30__Ctrl",8000,"Rarefaction",35.700738361181,"D30","Ctrl",15,858230,49
"D30__Ctrl",9000,"Rarefaction",36.1489573697696,"D30","Ctrl",15,858230,49
"D30__Ctrl",10000,"Rarefaction",36.5444455948694,"D30","Ctrl",15,858230,49
"D30__Ctrl",11000,"Rarefaction",36.8987103494223,"D30","Ctrl",15,858230,49
"D30__Ctrl",12000,"Rarefaction",37.2199568348363,"D30","Ctrl",15,858230,49
"D30__Ctrl",13000,"Rarefaction",37.5142312068462,"D30","Ctrl",15,858230,49
"D30__Ctrl",14000,"Rarefaction",37.7861084313438,"D30","Ctrl",15,858230,49
"D30__Ctrl",15000,"Rarefaction",38.0391254134218,"D30","Ctrl",15,858230,49
"D30__Ctrl",16000,"Rarefaction",38.2760650587299,"D30","Ctrl",15,858230,49
"D30__Ctrl",17000,"Rarefaction",38.4991493576394,"D30","Ctrl",15,858230,49
"D30__Ctrl",18000,"Rarefaction",38.7101747385042,"D30","Ctrl",15,858230,49
"D30__Ctrl",19000,"Rarefaction",38.9106094581579,"D30","Ctrl",15,858230,49
"D30__Ctrl",20000,"Rarefaction",39.1016652273574,"D30","Ctrl",15,858230,49
"D30__Ctrl",21000,"Rarefaction",39.284350862225,"D30","Ctrl",15,858230,49
"D30__Ctrl",22000,"Rarefaction",39.4595130918706,"D30","Ctrl",15,858230,49
"D30__Ctrl",23000,"Rarefaction",39.6278680060304,"D30","Ctrl",15,858230,49
"D30__Ctrl",24000,"Rarefaction",39.7900255638111,"D30","Ctrl",15,858230,49
"D30__Ctrl",25000,"Rarefaction",39.9465088737565,"D30","Ctrl",15,858230,49
"D30__Ctrl",26000,"Rarefaction",40.0977694974223,"D30","Ctrl",15,858230,49
"D30__Ctrl",27000,"Rarefaction",40.244199684516,"D30","Ctrl",15,858230,49
"D30__Ctrl",28000,"Rarefaction",40.3861422255252,"D30","Ctrl",15,858230,49
"D30__Ctrl",29000,"Rarefaction",40.5238984312507,"D30","Ctrl",15,858230,49
"D30__Ctrl",30000,"Rarefaction",40.6577346376776,"D30","Ctrl",15,858230,49
"D30__Ctrl",31000,"Rarefaction",40.7878875343606,"D30","Ctrl",15,858230,49
"D30__Ctrl",32000,"Rarefaction",40.9145685516261,"D30","Ctrl",15,858230,49
"D30__Ctrl",33000,"Rarefaction",41.037967490954,"D30","Ctrl",15,858230,49
"D30__Ctrl",34000,"Rarefaction",41.1582555450266,"D30","Ctrl",15,858230,49
"D30__Ctrl",35000,"Rarefaction",41.2755878165106,"D30","Ctrl",15,858230,49
"D30__Ctrl",36000,"Rarefaction",41.3901054330319,"D30","Ctrl",15,858230,49
"D30__Ctrl",37000,"Rarefaction",41.501937329356,"D30","Ctrl",15,858230,49
"D30__Ctrl",38000,"Rarefaction",41.6112017506592,"D30","Ctrl",15,858230,49
"D30__Ctrl",39000,"Rarefaction",41.7180075350635,"D30","Ctrl",15,858230,49
"D30__Ctrl",40000,"Rarefaction",41.8224552037158,"D30","Ctrl",15,858230,49
"D30__Ctrl",41000,"Rarefaction",41.9246378952704,"D30","Ctrl",15,858230,49
"D30__Ctrl",42000,"Rarefaction",42.0246421694669,"D30","Ctrl",15,858230,49
"D30__Ctrl",43000,"Rarefaction",42.1225486997273,"D30","Ctrl",15,858230,49
"D30__Ctrl",44000,"Rarefaction",42.2184328752819,"D30","Ctrl",15,858230,49
"D30__Ctrl",45000,"Rarefaction",42.3123653225014,"D30","Ctrl",15,858230,49
"D30__Ctrl",46000,"Rarefaction",42.404412361608,"D30","Ctrl",15,858230,49
"D30__Ctrl",47000,"Rarefaction",42.4946364059869,"D30","Ctrl",15,858230,49
"D30__Ctrl",48000,"Rarefaction",42.5830963133393,"D30","Ctrl",15,858230,49
"D30__Ctrl",49000,"Rarefaction",42.669847697285,"D30","Ctrl",15,858230,49
"D30__Ctrl",50000,"Rarefaction",42.7549431996383,"D30","Ctrl",15,858230,49
"D30__Ctrl",51000,"Rarefaction",42.8384327372681,"D30","Ctrl",15,858230,49
"D30__Ctrl",52000,"Rarefaction",42.9203637155997,"D30","Ctrl",15,858230,49
"D30__Ctrl",53000,"Rarefaction",43.0007812273059,"D30","Ctrl",15,858230,49
"D30__Ctrl",54000,"Rarefaction",43.0797282235439,"D30","Ctrl",15,858230,49
"D30__Ctrl",55000,"Rarefaction",43.1572456711971,"D30","Ctrl",15,858230,49
"D30__Ctrl",56000,"Rarefaction",43.2333726953888,"D30","Ctrl",15,858230,49
"D30__Ctrl",57000,"Rarefaction",43.3081467059811,"D30","Ctrl",15,858230,49
"D30__Ctrl",58000,"Rarefaction",43.3816035136158,"D30","Ctrl",15,858230,49
"D30__Ctrl",59000,"Rarefaction",43.4537774358016,"D30","Ctrl",15,858230,49
"D30__Ctrl",60000,"Rarefaction",43.5247013915734,"D30","Ctrl",15,858230,49
"D30__Ctrl",61000,"Rarefaction",43.594406989217,"D30","Ctrl",15,858230,49
"D30__Ctrl",62000,"Rarefaction",43.6629246067672,"D30","Ctrl",15,858230,49
"D30__Ctrl",63000,"Rarefaction",43.7302834641779,"D30","Ctrl",15,858230,49
"D30__Ctrl",64000,"Rarefaction",43.7965116926449,"D30","Ctrl",15,858230,49
"D30__Ctrl",65000,"Rarefaction",43.8616363936223,"D30","Ctrl",15,858230,49
"D30__Ctrl",66000,"Rarefaction",43.925683699224,"D30","Ctrl",15,858230,49
"D30__Ctrl",67000,"Rarefaction",43.9886788217513,"D30","Ctrl",15,858230,49
"D30__Ctrl",68000,"Rarefaction",44.0506461042154,"D30","Ctrl",15,858230,49
"D30__Ctrl",69000,"Rarefaction",44.111609065591,"D30","Ctrl",15,858230,49
"D30__Ctrl",70000,"Rarefaction",44.1715904414566,"D30","Ctrl",15,858230,49
"D30__Ctrl",71000,"Rarefaction",44.2306122237111,"D30","Ctrl",15,858230,49
"D30__Ctrl",72000,"Rarefaction",44.2886956965231,"D30","Ctrl",15,858230,49
"D30__Ctrl",73000,"Rarefaction",44.3458614698026,"D30","Ctrl",15,858230,49
"D30__Ctrl",74000,"Rarefaction",44.4021295116785,"D30","Ctrl",15,858230,49
"D30__Ctrl",75000,"Rarefaction",44.4575191760462,"D30","Ctrl",15,858230,49
"D30__Ctrl",76000,"Rarefaction",44.5120492317156,"D30","Ctrl",15,858230,49
"D30__Ctrl",77000,"Rarefaction",44.565737886976,"D30","Ctrl",15,858230,49
"D30__Ctrl",78000,"Rarefaction",44.6186028148145,"D30","Ctrl",15,858230,49
"D30__Ctrl",79000,"Rarefaction",44.6706611739317,"D30","Ctrl",15,858230,49
"D30__Ctrl",80000,"Rarefaction",44.7219296319837,"D30","Ctrl",15,858230,49
"D30__Ctrl",81000,"Rarefaction",44.7724243837643,"D30","Ctrl",15,858230,49
"D30__Ctrl",82000,"Rarefaction",44.8221611718882,"D30","Ctrl",15,858230,49
"D30__Ctrl",83000,"Rarefaction",44.8711553026017,"D30","Ctrl",15,858230,49
"D30__Ctrl",84000,"Rarefaction",44.9194216646556,"D30","Ctrl",15,858230,49
"D30__Ctrl",85000,"Rarefaction",44.9669747433663,"D30","Ctrl",15,858230,49
"D30__Ctrl",86000,"Rarefaction",45.0138286368395,"D30","Ctrl",15,858230,49
"D30__Ctrl",87000,"Rarefaction",45.0599970691618,"D30","Ctrl",15,858230,49
"D30__Ctrl",88000,"Rarefaction",45.1054934054037,"D30","Ctrl",15,858230,49
"D30__Ctrl",89000,"Rarefaction",45.1503306631566,"D30","Ctrl",15,858230,49
"D30__Ctrl",90000,"Rarefaction",45.1945215248246,"D30","Ctrl",15,858230,49
"D30__Ctrl",91000,"Rarefaction",45.2380783495206,"D30","Ctrl",15,858230,49
"D30__Ctrl",92000,"Rarefaction",45.2810131845618,"D30","Ctrl",15,858230,49
"D30__Ctrl",93000,"Rarefaction",45.3233377748609,"D30","Ctrl",15,858230,49
"D30__Ctrl",94000,"Rarefaction",45.3650635733951,"D30","Ctrl",15,858230,49
"D30__Ctrl",95000,"Rarefaction",45.4062017510306,"D30","Ctrl",15,858230,49
"D30__Ctrl",96000,"Rarefaction",45.4467632053397,"D30","Ctrl",15,858230,49
"D30__Ctrl",97000,"Rarefaction",45.4867585693707,"D30","Ctrl",15,858230,49
"D30__Ctrl",98000,"Rarefaction",45.5261982207257,"D30","Ctrl",15,858230,49
"D30__Ctrl",99000,"Rarefaction",45.5650922873099,"D30","Ctrl",15,858230,49
"D30__Ctrl",1e+05,"Rarefaction",45.6034506578955,"D30","Ctrl",15,858230,49
"D30__Ctrl",101000,"Rarefaction",45.641282987529,"D30","Ctrl",15,858230,49
"D30__Ctrl",102000,"Rarefaction",45.6785987044796,"D30","Ctrl",15,858230,49
"D30__Ctrl",103000,"Rarefaction",45.7154070188235,"D30","Ctrl",15,858230,49
"D30__Ctrl",104000,"Rarefaction",45.7517169262725,"D30","Ctrl",15,858230,49
"D30__Ctrl",105000,"Rarefaction",45.7875372172219,"D30","Ctrl",15,858230,49
"D30__Ctrl",106000,"Rarefaction",45.8228764803704,"D30","Ctrl",15,858230,49
"D30__Ctrl",107000,"Rarefaction",45.8577431094947,"D30","Ctrl",15,858230,49
"D30__Ctrl",108000,"Rarefaction",45.8921453092864,"D30","Ctrl",15,858230,49
"D30__Ctrl",109000,"Rarefaction",45.9260911002656,"D30","Ctrl",15,858230,49
"D30__Ctrl",110000,"Rarefaction",45.9595883242766,"D30","Ctrl",15,858230,49
"D30__Ctrl",111000,"Rarefaction",45.9926446487634,"D30","Ctrl",15,858230,49
"D30__Ctrl",112000,"Rarefaction",46.0252675726134,"D30","Ctrl",15,858230,49
"D30__Ctrl",113000,"Rarefaction",46.057464429248,"D30","Ctrl",15,858230,49
"D30__Ctrl",114000,"Rarefaction",46.089242393051,"D30","Ctrl",15,858230,49
"D30__Ctrl",115000,"Rarefaction",46.1206084829779,"D30","Ctrl",15,858230,49
"D30__Ctrl",116000,"Rarefaction",46.1515695648061,"D30","Ctrl",15,858230,49
"D30__Ctrl",117000,"Rarefaction",46.182132358341,"D30","Ctrl",15,858230,49
"D30__Ctrl",118000,"Rarefaction",46.2123034394233,"D30","Ctrl",15,858230,49
"D30__Ctrl",119000,"Rarefaction",46.2420892438118,"D30","Ctrl",15,858230,49
"D30__Ctrl",120000,"Rarefaction",46.2714960715546,"D30","Ctrl",15,858230,49
"D30__Ctrl",121000,"Rarefaction",46.3005300895654,"D30","Ctrl",15,858230,49
"D30__Ctrl",122000,"Rarefaction",46.3291973361829,"D30","Ctrl",15,858230,49
"D30__Ctrl",123000,"Rarefaction",46.3575037235522,"D30","Ctrl",15,858230,49
"D30__Ctrl",124000,"Rarefaction",46.3854550410225,"D30","Ctrl",15,858230,49
"D30__Ctrl",125000,"Rarefaction",46.4130569591113,"D30","Ctrl",15,858230,49
"D30__Ctrl",126000,"Rarefaction",46.4403150311041,"D30","Ctrl",15,858230,49
"D30__Ctrl",127000,"Rarefaction",46.4672346976527,"D30","Ctrl",15,858230,49
"D30__Ctrl",128000,"Rarefaction",46.4938212875463,"D30","Ctrl",15,858230,49
"D30__Ctrl",129000,"Rarefaction",46.5200800227316,"D30","Ctrl",15,858230,49
"D30__Ctrl",130000,"Rarefaction",46.5460160194973,"D30","Ctrl",15,858230,49
"D30__Ctrl",131000,"Rarefaction",46.5716342912935,"D30","Ctrl",15,858230,49
"D30__Ctrl",132000,"Rarefaction",46.5969397518541,"D30","Ctrl",15,858230,49
"D30__Ctrl",133000,"Rarefaction",46.6219372169837,"D30","Ctrl",15,858230,49
"D30__Ctrl",134000,"Rarefaction",46.646631407619,"D30","Ctrl",15,858230,49
"D30__Ctrl",135000,"Rarefaction",46.6710269511005,"D30","Ctrl",15,858230,49
"D30__Ctrl",136000,"Rarefaction",46.6951283847984,"D30","Ctrl",15,858230,49
"D30__Ctrl",137000,"Rarefaction",46.7189401569848,"D30","Ctrl",15,858230,49
"D30__Ctrl",138000,"Rarefaction",46.7424666301595,"D30","Ctrl",15,858230,49
"D30__Ctrl",139000,"Rarefaction",46.7657120817937,"D30","Ctrl",15,858230,49
"D30__Ctrl",140000,"Rarefaction",46.7886807076623,"D30","Ctrl",15,858230,49
"D30__Ctrl",141000,"Rarefaction",46.8113766230527,"D30","Ctrl",15,858230,49
"D30__Ctrl",142000,"Rarefaction",46.8338038644058,"D30","Ctrl",15,858230,49
"D30__Ctrl",143000,"Rarefaction",46.855966391751,"D30","Ctrl",15,858230,49
"D30__Ctrl",144000,"Rarefaction",46.8778680909892,"D30","Ctrl",15,858230,49
"D30__Ctrl",145000,"Rarefaction",46.8995127738561,"D30","Ctrl",15,858230,49
"D30__Ctrl",146000,"Rarefaction",46.9209041815466,"D30","Ctrl",15,858230,49
"D30__Ctrl",147000,"Rarefaction",46.9420459853098,"D30","Ctrl",15,858230,49
"D30__Ctrl",148000,"Rarefaction",46.9629417879764,"D30","Ctrl",15,858230,49
"D30__Ctrl",149000,"Rarefaction",46.9835951264965,"D30","Ctrl",15,858230,49
"D30__Ctrl",150000,"Rarefaction",47.0040094722054,"D30","Ctrl",15,858230,49
"D30__Ctrl",151000,"Rarefaction",47.0241882329181,"D30","Ctrl",15,858230,49
"D30__Ctrl",152000,"Rarefaction",47.0441347553007,"D30","Ctrl",15,858230,49
"D30__Ctrl",153000,"Rarefaction",47.0638523243075,"D30","Ctrl",15,858230,49
"D30__Ctrl",154000,"Rarefaction",47.0833441659677,"D30","Ctrl",15,858230,49
"D30__Ctrl",155000,"Rarefaction",47.1026134482489,"D30","Ctrl",15,858230,49
"D30__Ctrl",156000,"Rarefaction",47.1216632827964,"D30","Ctrl",15,858230,49
"D30__Ctrl",157000,"Rarefaction",47.1404967255978,"D30","Ctrl",15,858230,49
"D30__Ctrl",158000,"Rarefaction",47.1591167782493,"D30","Ctrl",15,858230,49
"D30__Ctrl",159000,"Rarefaction",47.1775263896666,"D30","Ctrl",15,858230,49
"D30__Ctrl",160000,"Rarefaction",47.1957284572793,"D30","Ctrl",15,858230,49
"D30__Ctrl",161000,"Rarefaction",47.2137258273089,"D30","Ctrl",15,858230,49
"D30__Ctrl",162000,"Rarefaction",47.2315212966034,"D30","Ctrl",15,858230,49
"D30__Ctrl",163000,"Rarefaction",47.2491176135357,"D30","Ctrl",15,858230,49
"D30__Ctrl",164000,"Rarefaction",47.2665174791992,"D30","Ctrl",15,858230,49
"D30__Ctrl",165000,"Rarefaction",47.2837235481361,"D30","Ctrl",15,858230,49
"D30__Ctrl",166000,"Rarefaction",47.300738429736,"D30","Ctrl",15,858230,49
"D30__Ctrl",167000,"Rarefaction",47.3175646885912,"D30","Ctrl",15,858230,49
"D30__Ctrl",168000,"Rarefaction",47.3342048461527,"D30","Ctrl",15,858230,49
"D30__Ctrl",169000,"Rarefaction",47.3506613814063,"D30","Ctrl",15,858230,49
"D30__Ctrl",170000,"Rarefaction",47.366936731116,"D30","Ctrl",15,858230,49
"D30__Ctrl",171000,"Rarefaction",47.3830332923201,"D30","Ctrl",15,858230,49
"D30__Ctrl",172000,"Rarefaction",47.398953421008,"D30","Ctrl",15,858230,49
"D30__Ctrl",173000,"Rarefaction",47.4146994351135,"D30","Ctrl",15,858230,49
"D30__Ctrl",174000,"Rarefaction",47.4302736136305,"D30","Ctrl",15,858230,49
"D30__Ctrl",175000,"Rarefaction",47.4456781983402,"D30","Ctrl",15,858230,49
"D30__Ctrl",176000,"Rarefaction",47.460915394569,"D30","Ctrl",15,858230,49
"D30__Ctrl",177000,"Rarefaction",47.4759873715967,"D30","Ctrl",15,858230,49
"D30__Ctrl",178000,"Rarefaction",47.4908962634624,"D30","Ctrl",15,858230,49
"D30__Ctrl",179000,"Rarefaction",47.5056441697044,"D30","Ctrl",15,858230,49
"D30__Ctrl",180000,"Rarefaction",47.5202331562667,"D30","Ctrl",15,858230,49
"D30__Ctrl",181000,"Rarefaction",47.5346652559196,"D30","Ctrl",15,858230,49
"D30__Ctrl",182000,"Rarefaction",47.548942469141,"D30","Ctrl",15,858230,49
"D30__Ctrl",183000,"Rarefaction",47.5630667647618,"D30","Ctrl",15,858230,49
"D30__Ctrl",184000,"Rarefaction",47.5770400800836,"D30","Ctrl",15,858230,49
"D30__Ctrl",185000,"Rarefaction",47.5908643225186,"D30","Ctrl",15,858230,49
"D30__Ctrl",186000,"Rarefaction",47.604541369074,"D30","Ctrl",15,858230,49
"D30__Ctrl",187000,"Rarefaction",47.618073067851,"D30","Ctrl",15,858230,49
"D30__Ctrl",188000,"Rarefaction",47.6314612378862,"D30","Ctrl",15,858230,49
"D30__Ctrl",189000,"Rarefaction",47.6447076705548,"D30","Ctrl",15,858230,49
"D30__Ctrl",190000,"Rarefaction",47.6578141291606,"D30","Ctrl",15,858230,49
"D30__Ctrl",191000,"Rarefaction",47.6707823503696,"D30","Ctrl",15,858230,49
"D30__Ctrl",192000,"Rarefaction",47.6836140439286,"D30","Ctrl",15,858230,49
"D30__Ctrl",193000,"Rarefaction",47.6963108939241,"D30","Ctrl",15,858230,49
"D30__Ctrl",194000,"Rarefaction",47.7088745585251,"D30","Ctrl",15,858230,49
"D30__Ctrl",195000,"Rarefaction",47.7213066712393,"D30","Ctrl",15,858230,49
"D30__Ctrl",196000,"Rarefaction",47.7336088408681,"D30","Ctrl",15,858230,49
"D30__Ctrl",197000,"Rarefaction",47.7457826522423,"D30","Ctrl",15,858230,49
"D30__Ctrl",198000,"Rarefaction",47.7578296664307,"D30","Ctrl",15,858230,49
"D30__Ctrl",199000,"Rarefaction",47.7697514212642,"D30","Ctrl",15,858230,49
"D30__Ctrl",2e+05,"Rarefaction",47.7815494321417,"D30","Ctrl",15,858230,49
"D30__Ctrl",201000,"Rarefaction",47.7932251914642,"D30","Ctrl",15,858230,49
"D30__Ctrl",202000,"Rarefaction",47.8047801707054,"D30","Ctrl",15,858230,49
"D30__Ctrl",203000,"Rarefaction",47.8162158189092,"D30","Ctrl",15,858230,49
"D30__Ctrl",204000,"Rarefaction",47.8275335643808,"D30","Ctrl",15,858230,49
"D30__Ctrl",205000,"Rarefaction",47.8387348149021,"D30","Ctrl",15,858230,49
"D30__Ctrl",206000,"Rarefaction",47.849820957599,"D30","Ctrl",15,858230,49
"D30__Ctrl",207000,"Rarefaction",47.8607933599059,"D30","Ctrl",15,858230,49
"D30__Ctrl",208000,"Rarefaction",47.8716533692058,"D30","Ctrl",15,858230,49
"D30__Ctrl",209000,"Rarefaction",47.8824023140324,"D30","Ctrl",15,858230,49
"D30__Ctrl",210000,"Rarefaction",47.893041503792,"D30","Ctrl",15,858230,49
"D30__Ctrl",211000,"Rarefaction",47.9035722294097,"D30","Ctrl",15,858230,49
"D30__Ctrl",212000,"Rarefaction",47.9139957634415,"D30","Ctrl",15,858230,49
"D30__Ctrl",213000,"Rarefaction",47.9243133608004,"D30","Ctrl",15,858230,49
"D30__Ctrl",214000,"Rarefaction",47.9345262583075,"D30","Ctrl",15,858230,49
"D30__Ctrl",215000,"Rarefaction",47.9446356758134,"D30","Ctrl",15,858230,49
"D30__Ctrl",216000,"Rarefaction",47.954642816243,"D30","Ctrl",15,858230,49
"D30__Ctrl",217000,"Rarefaction",47.9645488655818,"D30","Ctrl",15,858230,49
"D30__Ctrl",218000,"Rarefaction",47.9743549931602,"D30","Ctrl",15,858230,49
"D30__Ctrl",219000,"Rarefaction",47.9840623530985,"D30","Ctrl",15,858230,49
"D30__Ctrl",220000,"Rarefaction",47.9936720827249,"D30","Ctrl",15,858230,49
"D30__Ctrl",221000,"Rarefaction",48.0031853040381,"D30","Ctrl",15,858230,49
"D30__Ctrl",222000,"Rarefaction",48.0126031238729,"D30","Ctrl",15,858230,49
"D30__Ctrl",223000,"Rarefaction",48.0219266338979,"D30","Ctrl",15,858230,49
"D30__Ctrl",224000,"Rarefaction",48.0311569110252,"D30","Ctrl",15,858230,49
"D30__Ctrl",225000,"Rarefaction",48.0402950175833,"D30","Ctrl",15,858230,49
"D30__Ctrl",226000,"Rarefaction",48.0493420012861,"D30","Ctrl",15,858230,49
"D30__Ctrl",227000,"Rarefaction",48.0582988963265,"D30","Ctrl",15,858230,49
"D30__Ctrl",228000,"Rarefaction",48.0671667226446,"D30","Ctrl",15,858230,49
"D30__Ctrl",229000,"Rarefaction",48.0759464866399,"D30","Ctrl",15,858230,49
"D30__Ctrl",230000,"Rarefaction",48.0846391814558,"D30","Ctrl",15,858230,49
"D30__Ctrl",231000,"Rarefaction",48.0932457866604,"D30","Ctrl",15,858230,49
"D30__Ctrl",232000,"Rarefaction",48.1017672694419,"D30","Ctrl",15,858230,49
"D30__Ctrl",233000,"Rarefaction",48.1102045837139,"D30","Ctrl",15,858230,49
"D30__Ctrl",234000,"Rarefaction",48.1185586711473,"D30","Ctrl",15,858230,49
"D30__Ctrl",235000,"Rarefaction",48.12683046094,"D30","Ctrl",15,858230,49
"D30__Ctrl",236000,"Rarefaction",48.1350208702106,"D30","Ctrl",15,858230,49
"D30__Ctrl",237000,"Rarefaction",48.1431308038632,"D30","Ctrl",15,858230,49
"D30__Ctrl",238000,"Rarefaction",48.1511611554808,"D30","Ctrl",15,858230,49
"D30__Ctrl",239000,"Rarefaction",48.1591128067095,"D30","Ctrl",15,858230,49
"D30__Ctrl",240000,"Rarefaction",48.1669866279284,"D30","Ctrl",15,858230,49
"D30__Ctrl",241000,"Rarefaction",48.1747834783118,"D30","Ctrl",15,858230,49
"D30__Ctrl",242000,"Rarefaction",48.182504205909,"D30","Ctrl",15,858230,49
"D30__Ctrl",243000,"Rarefaction",48.1901496477411,"D30","Ctrl",15,858230,49
"D30__Ctrl",244000,"Rarefaction",48.1977206306595,"D30","Ctrl",15,858230,49
"D30__Ctrl",245000,"Rarefaction",48.2052179704142,"D30","Ctrl",15,858230,49
"D30__Ctrl",246000,"Rarefaction",48.2126424725222,"D30","Ctrl",15,858230,49
"D30__Ctrl",247000,"Rarefaction",48.2199949325182,"D30","Ctrl",15,858230,49
"D30__Ctrl",248000,"Rarefaction",48.2272761354488,"D30","Ctrl",15,858230,49
"D30__Ctrl",249000,"Rarefaction",48.2344868568042,"D30","Ctrl",15,858230,49
"D30__Ctrl",250000,"Rarefaction",48.2416278623031,"D30","Ctrl",15,858230,49
"D30__Ctrl",251000,"Rarefaction",48.2486999075231,"D30","Ctrl",15,858230,49
"D30__Ctrl",252000,"Rarefaction",48.2557037394195,"D30","Ctrl",15,858230,49
"D30__Ctrl",253000,"Rarefaction",48.2626400948911,"D30","Ctrl",15,858230,49
"D30__Ctrl",254000,"Rarefaction",48.2695097019008,"D30","Ctrl",15,858230,49
"D30__Ctrl",255000,"Rarefaction",48.2763132794563,"D30","Ctrl",15,858230,49
"D30__Ctrl",256000,"Rarefaction",48.2830515376364,"D30","Ctrl",15,858230,49
"D30__Ctrl",257000,"Rarefaction",48.2897251773322,"D30","Ctrl",15,858230,49
"D30__Ctrl",258000,"Rarefaction",48.296334891245,"D30","Ctrl",15,858230,49
"D30__Ctrl",259000,"Rarefaction",48.3028813633086,"D30","Ctrl",15,858230,49
